ORIGIN_STATE,DEST_STATE,DISTANCE,ORIGIN_LAT,ORIGIN_LNG,DEST_LAT,DEST_LNG
FL,ME,1406.3,28.380000000000003,-81.33,43.63,-70.28
FL,MI,1188.7028,28.29444444444444,-81.31916666666666,42.482499999999995,-83.86388888888888
FL,MN,1681.2372,27.381627906976743,-80.91720930232559,45.105581395348835,-93.35953488372093
FL,MO,1137.9822,28.35607142857143,-81.53732142857143,38.83589285714286,-92.54875000000001
FL,MS,166.58293,30.398702290076336,-86.86030534351146,30.70236641221374,-89.12114503816794
FL,MT,2382.475,28.38,-81.33,46.06,-109.12
FL,NC,566.31415,28.374333333333333,-81.36104166666665,35.411125,-80.044625
FL,ND,1932.3715,27.731428571428573,-81.06142857142856,47.03142857142857,-97.83857142857143
FL,NE,1524.9445,27.89111111111111,-81.93444444444444,41.07555555555555,-97.31444444444445
FL,NH,1408.5,27.98,-82.01,43.13,-71.54
FL,NJ,1117.276,28.295066666666667,-81.60933333333332,40.888533333333335,-74.0972
FL,NM,1721.5364,28.467272727272725,-81.88272727272728,35.07181818181818,-106.67545454545456
FL,NV,2426.7583,29.12337837837838,-81.7145945945946,39.19864864864865,-115.59675675675676
FL,NY,1145.8158,28.364193548387096,-81.42387096774193,41.43129032258065,-74.36967741935484
FL,OH,987.741,28.48076923076923,-81.35333333333332,40.44974358974359,-83.15666666666667
FL,OK,1218.25,28.33,-81.41499999999999,35.911249999999995,-96.45
FL,ON,1256.3,28.38,-81.33,43.370741,-79.7941745
FL,OR,3109.6584,28.38,-81.33,44.435,-123.19416666666666
FL,PA,1038.67,28.061,-82.1775,40.1145,-76.5845
FL,RI,1304.7334,28.113333333333333,-81.78333333333335,41.660000000000004,-71.52
FL,SC,279.4184,29.611454081632655,-81.48857142857143,32.911530612244896,-80.88622448979592
FL,SD,1796.0,27.244999999999997,-80.86,43.57,-98.39
FL,TN,655.4856,28.080030120481926,-82.18756024096386,35.70334337349398,-85.04846385542169
FL,TX,1112.967,28.263589743589744,-81.49897435897437,32.21850961538462,-97.0123237179487
FL,UT,2320.2,28.24,-81.68,40.7325,-111.945
FL,VA,822.87006,28.057118644067796,-82.13361581920904,37.71474576271186,-77.82225988700564
FL,WA,3089.524,28.33183098591549,-81.20676056338029,47.56140845070423,-122.06464788732394
FL,WI,1495.5652,27.76163551401869,-81.3522429906542,44.58154205607477,-90.3591121495327
FL,WV,864.63745,28.384999999999998,-81.32625,39.1675,-80.48875000000001
GA,AK,3955.6582,33.55957894736842,-84.57757894736842,61.184315789473686,-149.89831578947368
GA,AL,215.9309,33.576917057902975,-84.14281782196447,32.982100708828135,-86.69329282886864
GA,AR,543.1141,33.52644307149161,-84.30843777581642,34.936769638128865,-92.28081200353046
GA,AZ,1844.9418,33.650714011516314,-84.46924760076774,33.30917082533589,-112.08146641074855
GA,BC,2750.0,34.24,-84.49,49.149305,-122.945251
GA,CA,2269.7078,33.624841996038114,-84.51833506272993,35.69019526459768,-119.3003273276106
GA,CO,1406.8779,33.64324450677887,-84.49159420289854,39.749242636746146,-104.84380551659653
GA,CT,1024.2861,33.594560301507535,-84.49783919597989,41.70378140703517,-72.44231155778894
GA,DE,749.21875,33.63867256637169,-84.55619469026549,39.48920353982301,-75.56159292035397
GA,FL,446.4725,33.569699597251834,-84.30451267472164,28.46506088604596,-82.3460184790334
GA,GA,67.059875,33.64244342642676,-84.17060492328072,33.51319157743681,-84.02997875041396
GA,IA,962.1805,33.56114570361146,-84.4925404732254,42.17479452054795,-93.51028642590286
GA,ID,2028.3918,33.52850439882698,-84.48882697947214,43.74900293255132,-113.77137829912024
GA,IL,732.8828,33.617569400296674,-84.49109980928162,41.47621741894469,-88.3198198770926
GA,IN,562.41095,33.62082429501085,-84.43580477223428,39.85260303687635,-86.27504989154012
GA,KS,870.3114,33.64915,-84.49706,38.71395,-95.53732000000001
GA,KY,389.48776,33.5907105416424,-84.27783343040187,37.7085032032615,-85.04886429819452
GA,LA,533.4137,33.632555555555555,-84.42745238095237,30.891841269841272,-91.63848412698412
GA,MA,1097.5878,33.635770221535296,-84.45472952086554,42.21470891293148,-71.35771251931995
GA,MB,1572.7,33.86,-84.47,49.88325,-97.201572
GA,MD,677.38196,33.62829736211031,-84.50935731414869,39.277275779376495,-76.83213908872902
GA,ME,1305.5245,33.56894736842106,-84.52019736842105,44.50953947368421,-69.2
GA,MI,759.31323,33.615473729543496,-84.46848406546081,42.58547803617571,-83.86708010335917
GA,MN,1150.1068,33.567749224634476,-84.53344705361098,45.04053610988038,-93.40900753212229
GA,MO,747.98975,33.572682460833015,-84.36238823079863,38.92036301108139,-93.23162781811234
GA,MS,387.01642,33.608170189099,-84.24255469039674,33.17933815350389,-89.77364849833148
GA,MT,2054.8784,33.60254901960784,-84.4072549019608,46.71686274509804,-110.48392156862745
GA,NC,335.94595,33.5698326222514,-84.20693862815884,35.46132786347226,-79.85389235313423
GA,ND,1449.7136,33.41601941747573,-84.40378640776699,47.10514563106796,-97.6733009708738
GA,NE,1041.5668,33.63276595744681,-84.47386524822696,41.073900709219856,-96.84117021276596
GA,NH,1146.0981,33.580740740740744,-84.48277777777777,42.98222222222222,-71.46407407407408
GA,NJ,813.3491,33.624266242617,-84.46436165379373,40.200322580645164,-74.7463698318946
GA,NM,1388.9343,33.85208955223881,-84.60487562189054,34.96542288557214,-106.666368159204
GA,NV,2149.5361,33.62133122028526,-84.47697305863709,37.733438985736925,-116.97654516640253
GA,NY,946.61523,33.639085439229845,-84.42425030084236,41.945290012033695,-74.98963417569193
GA,OH,600.3973,33.60881704152249,-84.50228157439446,40.17001297577854,-83.00322664359861
GA,OK,843.6897,33.63318669527897,-84.48341201716738,35.570032188841196,-97.0626931330472
GA,ON,939.6819,33.87670212765958,-84.6045744680851,43.68596391489361,-79.52641577659574
GA,OR,2620.0886,33.60769337016575,-84.55187845303867,45.217499999999994,-122.65727209944752
GA,PA,760.64294,33.61078472710236,-84.51507613024127,40.4644788006559,-77.01623330990864
GA,RI,1072.7853,33.59781512605042,-84.35,41.787478991596636,-71.4718487394958
GA,SC,244.17386,33.541244617162064,-84.14197983405104,33.95777754437559,-80.80789622938767
GA,SD,1251.4752,33.505775862068965,-84.49568965517241,43.75586206896552,-98.14534482758621
GA,TN,277.74362,33.60227298050139,-84.12487836583101,35.77805075827917,-86.19732776230269
GA,TX,849.8359,33.60743012831781,-84.47706363156969,31.217247319388296,-96.89613464580769
GA,UT,1885.216,33.64486803519062,-84.47513196480938,40.60378299120235,-112.05304985337244
GA,VA,523.9948,33.58847434119279,-84.31771844660194,37.61918862690707,-78.34880258899676
GA,VT,1130.8284,33.64066666666667,-84.38266666666667,43.959666666666664,-72.93
GA,WA,2665.765,33.61373553719008,-84.45370909090909,47.270042975206614,-122.04465454545455
GA,WI,939.7794,33.58906771010548,-84.53113644096632,43.9259850289214,-89.69395712827492
GA,WV,596.28644,33.69103184713376,-84.32933757961783,39.23528662420382,-80.81755414012738
GA,WY,1457.561,33.5685046728972,-84.56971962616822,41.17056074766355,-104.8314953271028
IA,AL,1060.0,41.65,-93.62,30.48,-87.7
IA,AR,607.6122,41.48073170731707,-91.23609756097561,34.53731707317073,-90.60439024390243
IA,AZ,1611.7799,41.868,-93.536,32.862,-113.99000000000001
IA,BC,2060.0908,41.56,-90.47,49.147983,-122.99893700000001
IA,CA,1800.2811,41.5472972972973,-91.6035135135135,35.090540540540545,-119.03351351351351
IA,CO,659.55,42.635,-95.58333333333333,39.79666666666667,-104.78333333333335
IA,DE,1143.6,41.65,-93.62,38.755,-75.455
IA,GA,937.20935,41.760625,-92.996875,33.340625,-84.3634375
IA,IA,80.605194,41.71097060454798,-92.31541320022185,41.8701941209096,-92.49438158624514
IA,ID,1198.0833,41.63999999999999,-93.59666666666668,42.971666666666664,-113.25666666666666
IA,IL,178.40474,41.66779591836734,-92.45771428571429,41.024897959183676,-89.88032653061225
IA,IN,365.73206,41.74341246290801,-91.6840059347181,39.801127596439166,-86.40032640949555
IA,KS,315.55295,41.76274509803922,-92.76686274509804,38.991176470588236,-95.80039215686274
IA,KY,583.44,41.694,-93.19,37.922000000000004,-86.32000000000001
IA,LA,913.3,41.65,-93.62,30.69,-92.28
IA,MA,1281.1,42.74,-93.2,42.37,-72.6
IA,ME,1566.2,41.65,-93.62,46.68,-68.16
IA,MI,510.59412,41.65,-93.62,42.557647058823534,-84.9735294117647
IA,MN,264.1659,41.84263565891473,-93.25937984496123,44.81875968992248,-93.89418604651163
IA,MO,316.49957,41.903781902552204,-92.65122969837587,39.13761020881671,-93.82561484918794
IA,MS,769.5,41.67333333333333,-93.61333333333334,33.42333333333334,-89.93666666666667
IA,MT,1174.7167,41.65,-93.62,47.453333333333326,-111.38499999999999
IA,NC,1102.8167,42.195,-93.41000000000001,35.32833333333333,-79.845
IA,ND,567.6359,41.65153846153846,-93.55358974358975,47.51717948717948,-98.02666666666667
IA,NE,206.71931,41.621148825065276,-93.85587467362924,41.15652741514361,-97.27295039164491
IA,NJ,1109.0,41.72,-93.6,40.79,-74.02
IA,NV,1311.9756,41.248771929824564,-93.23421052631578,40.95,-115.79
IA,NY,1017.0,41.65,-93.62,42.540000000000006,-75.86500000000001
IA,OH,483.79715,41.503142857142855,-92.016,40.71228571428571,-83.73057142857144
IA,OK,509.7,41.65,-93.62,36.4,-97.86
IA,ON,602.2386,41.56,-90.47,43.4133147,-80.364821
IA,OR,1852.0333,42.01333333333333,-93.48,44.93,-122.94
IA,PA,1052.0333,42.01333333333333,-93.48,39.946666666666665,-75.85333333333334
IA,QC,1011.1667,41.56,-90.46999999999998,45.686474,-73.923048
IA,SC,1346.89,42.974472049689446,-95.98614906832299,32.93260869565217,-80.04695652173913
IA,SD,195.15398,42.42268817204301,-95.14881720430108,43.75430107526882,-97.16193548387096
IA,TN,849.1333,42.52333333333333,-94.02666666666666,35.656666666666666,-83.97
IA,TX,716.0424,41.63783132530121,-93.49168674698795,32.76060240963856,-96.94867469879517
IA,UT,996.0,43.0,-96.05,40.81,-111.94
IA,VA,937.6,42.06,-94.86,36.71,-82.79
IA,WA,1765.3191,41.70047872340426,-93.04441489361702,47.73281914893617,-122.13404255319149
IA,WI,301.403,41.77652962515115,-92.01115679161629,44.68604191858122,-90.44762595727529
IA,WV,770.3,41.72,-93.6,38.42,-81.82
ID,AR,1740.2,42.41,-114.59,35.92,-90.25
ID,AZ,925.2956,43.166666666666664,-115.67777777777776,33.034444444444446,-113.46777777777778
ID,CA,714.6565,42.5995652173913,-114.95391304347827,36.62217391304348,-119.85347826086957
ID,CO,720.1407,43.084576271186435,-114.13593220338983,39.71050847457627,-104.8471186440678
ID,FL,2634.9666,43.53333333333333,-116.42,28.22,-81.54333333333334
ID,GA,2023.6167,43.38166666666667,-115.04033333333334,33.10633333333333,-84.36233333333332
ID,IA,1447.4333,43.54,-116.77,42.11666666666667,-93.22000000000001
ID,ID,45.093998,43.442598515134215,-116.0336322101656,43.54615077098801,-115.94182752712734
ID,IL,1695.55,44.6,-116.1175,41.625,-88.1875
ID,IN,1798.58,43.342,-115.924,39.92999999999999,-86.538
ID,KS,1342.0154,43.49730769230769,-115.7503846153846,39.09,-94.64
ID,KY,1896.6001,43.2725,-115.80499999999999,38.035000000000004,-85.1375
ID,LA,2112.85,43.42,-116.18,31.265,-90.84
ID,MI,1767.6,42.41,-114.59,43.15,-85.7
ID,MN,1394.9714,42.885714285714286,-115.52142857142857,44.787142857142854,-93.9057142857143
ID,MO,1461.6691,43.238125,-116.20093750000001,38.9378125,-92.7815625
ID,MS,2033.325,43.449999999999996,-116.51,32.485,-90.56
ID,MT,524.4321,42.41,-114.59,47.41625,-111.1284375
ID,NC,2440.19,43.455999999999996,-116.576,35.422,-77.85
ID,ND,1063.8474,42.49210526315789,-114.59263157894738,47.93631578947368,-99.31894736842105
ID,NE,1084.2,42.41,-114.59,40.65,-96.66
ID,NJ,2466.6,43.54,-115.92,40.79,-74.02
ID,NV,380.8277,44.29510416666667,-116.16604166666667,40.93125,-115.84208333333333
ID,NY,2483.2,43.63,-116.28,40.74,-73.98
ID,OR,225.42302,43.46206349206349,-116.06753968253969,45.1734126984127,-118.75746031746033
ID,PA,2442.4,43.48,-116.84,39.99,-75.6
ID,SD,1348.0,43.66,-116.63,43.6,-96.82
ID,TX,1603.2946,43.62719298245614,-116.23017543859649,32.75263157894737,-97.27315789473684
ID,UT,231.7207,43.4778947368421,-112.3380701754386,40.73929824561404,-111.96701754385964
ID,VA,2138.1,43.56,-116.21,36.71,-82.79
ID,WA,459.5961,44.62162790697674,-116.30517441860465,47.16527906976744,-122.01723255813954
ID,WI,1459.6794,43.35108870967742,-114.97177419354838,44.89592741935484,-91.23588709677419
IL,AB,1642.699,41.63405797101449,-88.17995169082126,53.64774395652174,-113.59539746376812
IL,AL,761.11786,41.63710252600297,-88.17611688954929,32.615349182763744,-86.47862308073303
IL,AR,627.162,41.64210843373493,-88.1799638554217,34.95120481927711,-92.30831325301206
IL,AZ,1755.7302,41.63134408602151,-88.17851612903226,33.45911827956989,-112.17629390681003
IL,BC,2179.1912,41.7510447761194,-88.15723880597015,49.15909201492537,-122.98954763432836
IL,CA,2030.2302,41.632268419232105,-88.18222276029056,35.46975441023867,-119.47446350743688
IL,CO,1000.93933,41.634492234169656,-88.1768578255675,39.67364794902429,-105.03191955396258
IL,CT,887.7259,41.636473594548555,-88.17695059625214,41.37615843270869,-72.86599659284497
IL,DC,715.5629,41.6404128440367,-88.17110091743119,38.93,-76.97
IL,DE,764.41046,41.624263074484944,-88.18225039619651,39.62356576862123,-75.590412044374
IL,FL,1201.2238,41.62825476320087,-88.18295372890583,28.074671747414264,-82.1572520413718
IL,GA,772.60095,41.543895895436826,-88.23313001605136,33.41674386608576,-84.0162325154781
IL,IA,309.69223,41.57701763224182,-88.26133501259446,41.85353652392947,-93.39099748110831
IL,ID,1655.0435,41.5889262472885,-88.2011496746204,43.85959869848156,-115.64874186550976
IL,IL,37.085693,41.78333102595797,-88.06338590852904,41.75963461063041,-88.05190754017306
IL,IN,181.31151,41.69544323284156,-88.10715458627325,39.99232713277742,-86.41747658755612
IL,KS,542.2661,41.614653812445226,-88.18471516213849,38.97431200701139,-95.35779141104295
IL,KY,336.34296,41.600477842003855,-88.19010404624278,38.07610789980732,-85.66698651252408
IL,LA,911.42255,41.63699088145897,-88.17686930091186,30.48843161094225,-91.26466261398176
IL,MA,998.53204,41.63455040871935,-88.17867847411445,41.988655767484104,-71.18439600363307
IL,MB,921.3,41.7,-88.07,50.700991,-97.123238
IL,MD,727.58716,41.63331875993641,-88.1789467408585,39.2452066772655,-76.60682432432434
IL,ME,1138.9678,41.633817330210775,-88.17814988290398,44.32372365339578,-69.73669789227166
IL,MI,289.61203,41.56044682752458,-88.16994101876676,42.557783735478104,-83.69207685433422
IL,MN,423.00238,41.62910256410256,-88.17628205128206,45.031760221760216,-93.34865904365904
IL,MO,349.30353,41.13487202380953,-88.45200000000001,38.680443452380956,-92.29611904761906
IL,MS,729.3668,41.63473988439306,-88.17753922378199,32.39207266721718,-89.63429397192402
IL,MT,1463.1753,41.63819318181818,-88.1748409090909,46.74798863636364,-111.85780681818181
IL,NC,822.8059,41.63415931314095,-88.17880753637014,35.59291438111138,-79.00102313379442
IL,ND,699.4635,41.58514598540146,-88.2008394160584,47.19934306569343,-97.58766423357665
IL,NE,460.1201,41.59686832740214,-88.19695136417556,41.171162514828,-96.14491103202847
IL,NH,998.6672,41.638748495788214,-88.17495788206979,43.12208182912155,-71.5068351383875
IL,NJ,803.37213,41.658619201726,-88.1724343761237,40.481578568860115,-74.36225818051061
IL,NM,1316.174,41.6402478551001,-88.17227836034318,34.81974261201144,-106.48256434699715
IL,NV,1764.5044,41.63207696661008,-88.18487266553481,36.9226259196378,-116.21880588568195
IL,NY,777.1223,41.64238526445771,-88.17637785552583,41.85130685326199,-74.86371887219592
IL,OH,365.3925,41.62743843218869,-88.17922303156435,40.53164585501214,-82.50869580298301
IL,OK,751.3755,41.66809565217391,-88.17173913043479,35.4154,-96.79115652173913
IL,ON,521.8714,41.91,-88.13,43.685998872992705,-79.73594765583941
IL,OR,2094.8872,41.63301861702128,-88.18005984042553,45.373869680851065,-122.61059840425531
IL,PA,656.6202,41.63050331400166,-88.18818351284176,40.595550952775476,-77.10973073736537
IL,QC,876.01086,41.610232558139536,-88.19968438538206,45.636498307308976,-73.56426032170543
IL,RI,972.4201,41.63717616580311,-88.17577720207254,41.630725388601036,-71.64803108808292
IL,SC,834.7795,41.47004338394794,-88.26294468546638,34.14158351409978,-80.90281453362256
IL,SD,631.77673,41.630076190476196,-88.1812761904762,43.660514285714285,-97.78470476190476
IL,TN,529.9571,41.63387779433681,-88.17654247391953,35.775532041728766,-86.3476780923994
IL,TX,1083.0869,41.64508549553381,-88.16603147596769,30.681693747341555,-97.45109655465758
IL,UT,1370.9666,41.66485294117648,-88.15596153846155,40.73852941176471,-111.98785067873303
IL,VA,843.4843,41.63533520674428,-88.18221196306705,37.31558209554396,-77.23618225612204
IL,VT,961.3299,41.63898148148149,-88.17439814814816,44.20499999999999,-72.69662037037037
IL,WA,2044.7933,41.65495769881557,-88.26142978003385,47.2677538071066,-122.08887901861252
IL,WI,252.55139,41.57965751817969,-88.20587497067793,44.29373680506686,-89.89650950035187
IL,WV,531.51636,41.63928896991796,-88.17415679124886,38.70165907019143,-81.07773017319964
IL,WY,1168.2909,41.64314685314685,-88.17083916083917,41.55867132867133,-108.71825174825175
IN,AB,1245.4667,39.72,-86.32,51.05063166666667,-114.018348
IN,AL,476.36746,39.64582738481506,-86.36207008436081,33.661369240752755,-86.80778715120051
IN,AR,539.9204,39.61888011486001,-86.36689160086145,35.68193108399139,-92.77445800430725
IN,AZ,1743.0377,39.665965058236274,-86.34762063227953,33.375815307820304,-112.25742096505824
IN,BC,2219.8,39.72,-86.32,49.91827,-119.383985
IN,CA,2124.7395,39.64646041856233,-86.36079344858963,35.8919381255687,-119.39405823475887
IN,CO,1081.5399,39.639294184076796,-86.3605928853755,39.52070581592321,-104.85441558441559
IN,CT,868.1445,39.6522256097561,-86.36006097560977,41.66542682926829,-72.53125
IN,DC,602.44,39.751999999999995,-86.376,38.91799999999999,-76.994
IN,DE,677.6327,39.609647435897436,-86.36560897435898,39.35791666666667,-75.59467948717948
IN,FL,985.88763,39.63618451915559,-86.37010164190774,28.357125358352878,-81.74591868647381
IN,GA,613.3718,39.63590560833588,-86.36318112166718,33.049932577382776,-83.8903646950659
IN,IA,400.79248,39.678750391481366,-86.3833667397432,41.87762605699969,-91.97347009082367
IN,ID,1826.1669,39.70643243243243,-86.32286486486487,43.5672972972973,-116.06205405405404
IN,IL,210.80783,39.812554594753045,-86.13063364111584,41.358327715081344,-88.35698422004006
IN,IN,64.21658,39.78906992532247,-86.29563758768951,39.92611167684996,-86.16935901787735
IN,KS,524.0637,39.65543119266055,-86.37104587155963,38.71228134556575,-95.29645259938839
IN,KY,191.37967,39.72129276637341,-86.26234848484847,38.02436827956989,-85.26740347018574
IN,LA,866.4903,39.644373134328355,-86.36040298507463,30.66086567164179,-91.81432835820895
IN,MA,946.6831,39.7045566502463,-86.3521921182266,42.2298275862069,-71.30051724137931
IN,MB,1056.5,39.72,-86.32,49.914638,-97.198915
IN,MD,604.4847,39.69437837837838,-86.35368468468468,39.21286486486486,-76.68752252252251
IN,ME,1094.1836,39.64243902439024,-86.37353658536585,44.23548780487805,-69.96475609756097
IN,MI,316.72546,39.7332367693725,-86.36734875626983,42.857328283345275,-84.2368625243116
IN,MN,623.4702,39.70635393076674,-86.39274991912002,45.193274021352316,-93.48825622775801
IN,MO,343.59985,39.706962785114044,-86.3769099639856,38.539685474189675,-91.95117647058824
IN,MS,642.34796,39.614658385093165,-86.36916770186336,32.52792546583851,-90.22257142857143
IN,MT,1492.7144,39.74466666666667,-86.36633333333333,46.02166666666666,-109.68833333333333
IN,NC,594.3081,39.6467689822294,-86.36533117932149,35.52110393107162,-80.2195422724825
IN,ND,922.112,39.66951612903226,-86.38876344086022,46.94865591397849,-98.13134408602151
IN,NE,644.7518,39.6918954248366,-86.29862745098039,41.10013071895425,-96.43183006535948
IN,NH,979.2556,39.617128712871285,-86.3680693069307,43.00222772277228,-71.35465346534653
IN,NJ,711.38,39.68555461473328,-86.36066892464014,40.34723116003387,-74.59487722269263
IN,NM,1296.8865,39.78173913043479,-86.31913043478261,35.02239130434783,-106.41847826086956
IN,NV,1937.4955,39.73538461538461,-86.32084615384615,38.00894871794872,-117.23171794871796
IN,NY,717.81537,39.632786885245906,-86.36589253187614,42.52241347905282,-75.1512795992714
IN,OH,231.51279,39.72008594719121,-86.37589845826687,40.4522762714868,-82.92402179691653
IN,OK,767.1277,39.63281980742778,-86.36174690508942,35.15808803301238,-97.29444291609353
IN,ON,522.48474,39.745625,-86.30416666666666,43.69961956597223,-79.51667523680555
IN,OR,2235.6738,39.637693099897014,-86.36188465499485,45.12303810504635,-121.93910401647786
IN,PA,562.48303,39.63556636335112,-86.3683213053028,40.54100094132413,-77.06115782867901
IN,QC,765.83795,40.146153846153844,-85.06384615384616,45.41524767692308,-73.89785946564103
IN,RI,933.82086,39.638,-86.36357142857143,41.903285714285715,-71.4835
IN,SC,608.9889,39.73751708428246,-86.32913439635534,34.27927107061503,-81.364145785877
IN,SD,794.32367,39.65943127962085,-86.35232227488152,43.60805687203791,-97.48014218009479
IN,SK,1497.4125,39.72,-86.32,52.15334575,-106.664086125
IN,TN,383.88065,39.69714367487121,-86.35491127647396,35.8731825987407,-85.13225529479107
IN,TX,989.1959,39.645916402356136,-86.35894426823742,31.484396239238787,-97.27355573176257
IN,UT,1606.5068,39.65918886198547,-86.35102905569006,39.970956416464894,-112.47917675544795
IN,VA,612.3193,39.642640918580376,-86.36888830897703,37.815276617954076,-78.10081419624217
IN,VT,925.3625,39.65625,-86.36,44.125,-72.9975
IN,WA,2210.7656,39.795410557184745,-86.32626099706745,47.198753665689146,-121.50872434017595
IN,WI,367.21365,39.74604481730875,-86.35306214813997,43.68297273429738,-89.18042388784633
IN,WV,331.59305,39.68332,-86.37794,39.034800000000004,-81.20068
IN,WY,992.36,39.624,-86.06199999999998,41.751999999999995,-105.968
KS,AL,668.8,39.09,-94.64,34.74,-86.63
KS,AR,419.5,37.67,-97.29125,34.92125,-92.53875
KS,AZ,1054.0924,37.81471698113208,-97.21773584905661,32.581698113207544,-111.35150943396226
KS,CA,1540.4033,37.75857913669065,-97.36125899280576,34.020593525179855,-118.29100719424461
KS,CO,406.58197,38.180163934426226,-98.94114754098361,39.82262295081968,-104.7927868852459
KS,CT,1464.5555,38.1,-96.57666666666667,41.54555555555556,-72.83555555555556
KS,FL,1334.5183,37.73391304347827,-97.29921739130435,29.334347826086955,-81.16095652173914
KS,GA,1006.8194,37.86592233009709,-97.21368932038835,32.923398058252424,-83.78791262135923
KS,IA,299.88065,39.08695852534563,-94.64626728110599,41.79859447004608,-92.05755760368663
KS,IL,619.0359,38.13583333333334,-96.63467391304347,41.31644927536232,-88.49054347826086
KS,IN,581.87,38.443666666666665,-96.187,39.75883333333333,-86.38483333333333
KS,KS,57.156147,38.61089814814815,-95.58722839506173,38.49729012345679,-95.76812962962963
KS,KY,795.7638,37.7907874015748,-97.31716535433071,38.208740157480314,-85.21818897637796
KS,LA,548.5,37.65,-97.43,32.47,-93.79
KS,ME,1788.0,37.77,-97.36,44.14,-70.5
KS,MI,743.08,39.15,-94.61,42.2,-83.48
KS,MN,491.32425,38.89515869017632,-95.0414911838791,45.1576322418136,-93.33224181360201
KS,MO,148.51988,38.88275888917727,-95.11635089540617,38.89405917466909,-92.8216091357384
KS,MT,1220.275,39.0275,-94.675,46.17,-110.77
KS,NC,980.7,38.96,-94.74,35.31,-80.89
KS,ND,755.88275,39.08086956521739,-94.65795652173914,47.1275,-99.78473913043479
KS,NE,208.29843,39.07663793103448,-94.6836853448276,41.15323275862069,-96.47941810344828
KS,NJ,1369.1401,37.779035532994925,-97.34368020304568,40.71689086294416,-74.17323604060914
KS,NM,664.93335,37.95666666666667,-96.45,35.223333333333336,-106.69
KS,NV,1341.0,38.17700000000001,-96.2855,40.93900000000001,-115.80550000000001
KS,NY,1432.4945,37.77,-97.36,40.762992957746484,-73.50827464788732
KS,OH,829.94904,38.58588235294118,-95.56039215686275,40.878431372549024,-82.03235294117647
KS,OK,213.67705,37.80153256704981,-97.3063601532567,35.82718390804598,-95.84363984674329
KS,ON,1106.8147,37.77,-97.36,43.68679795263158,-79.61577018421053
KS,OR,1838.768,37.76585635359116,-97.36049723756906,45.45977900552486,-122.55944751381216
KS,PA,1052.9735,37.77,-97.36,40.293015873015875,-78.78396825396825
KS,QC,1351.5007,37.77,-97.36,45.56171996296297,-73.58333008148149
KS,SC,1118.091,37.86545454545455,-96.30272727272727,33.596363636363634,-80.53181818181818
KS,SD,375.06476,39.09,-94.64,43.60557939914163,-96.80751072961374
KS,TN,635.32,38.99,-95.05333333333334,35.28666666666666,-86.23
KS,TX,799.6833,37.835050359712234,-97.16919424460431,30.663726618705038,-99.4511510791367
KS,UT,1035.073,37.56819742489271,-97.38158798283261,40.51008583690987,-111.94768240343346
KS,VA,1057.1499,38.980000000000004,-96.975,37.75,-80.16
KS,WA,1803.0074,37.73252851711027,-97.32941064638783,47.75382129277566,-121.15918250950571
KS,WI,650.94635,38.087685950413224,-95.71748760330578,44.846462809917355,-91.0613388429752
KS,WV,808.5,39.09,-94.64,38.89,-81.08500000000001
KS,WY,742.6,37.65,-97.43,41.335,-106.965
KY,AL,166.3,36.63,-87.46,34.74,-86.63
KY,AR,428.9,38.13,-84.48,35.82,-90.68
KY,AZ,1843.925,38.145,-84.6975,33.5475,-112.455
KY,CA,2269.5906,38.22238095238096,-84.89619047619048,35.47095238095238,-119.93619047619048
KY,CO,1167.7,38.13,-84.48,39.27,-104.79333333333334
KY,FL,964.98004,38.138,-84.896,27.034000000000002,-81.31800000000001
KY,GA,391.16998,37.70583333333334,-85.14010416666666,33.534479166666664,-84.168125
KY,IA,631.0356,38.284444444444446,-85.55444444444444,42.19555555555556,-93.71222222222222
KY,IL,324.25146,38.188986619090095,-85.84024264049955,41.62599821587868,-88.18587332738626
KY,IN,174.35608,38.234547966837745,-84.62387682589815,39.440793525463874,-86.39513225424398
KY,KY,54.757484,38.186169686985174,-84.62416968698517,38.03383690280066,-84.84357990115322
KY,MD,507.96667,38.14666666666667,-84.93333333333334,39.580000000000005,-77.49666666666666
KY,MI,374.11005,38.03557251908397,-85.32633587786259,42.23454198473283,-83.62057251908396
KY,MN,816.485,38.01025,-86.03425,45.174,-93.53
KY,MO,364.00287,37.49,-86.68285714285715,38.88,-92.03142857142856
KY,MS,560.7,38.23,-85.79,32.61,-90.03
KY,NC,420.03058,38.12861111111111,-84.51194444444445,35.87722222222223,-80.01305555555557
KY,ND,995.36664,37.91,-86.36,46.79,-96.83999999999999
KY,NJ,702.45,38.13,-84.48,40.735,-74.17500000000001
KY,NM,1402.7333,38.058,-84.11200000000001,35.129333333333335,-106.74566666666666
KY,NV,1876.7462,37.917142857142856,-84.62047619047618,40.27,-115.69904761904763
KY,NY,744.23334,38.15,-84.90333333333334,42.199999999999996,-74.62
KY,OH,86.56877,38.59477166821995,-84.67465051258155,39.426001863932896,-84.08598322460391
KY,ON,577.3333,38.13,-84.48,43.785895000000004,-79.244784
KY,OR,2376.0,39.08,-84.7,45.6,-122.74
KY,PA,593.94,38.13,-84.48,40.304,-76.124
KY,QC,890.4326,37.86826086956521,-84.6295652173913,45.4123365826087,-73.92020023478261
KY,SC,572.60297,38.86,-84.61,32.91397058823529,-80.01397058823531
KY,SD,997.5,38.40333333333333,-85.42999999999999,43.75666666666667,-98.95666666666666
